」 降 ， 户 江 翻 ； 下 同 。 中 领 军 衞 臻 曰 ： 晋 百 官 志 曰 ： 汉 建 安 四 年 ， 魏 武 丞 相 府 置 中 领 军 。 b 文 帝 e 践 阼 ， 始 置 领 军 将 军 ， 置 长 史 、 司 马 ； 江 左 以 后 ， 资 重 者 为 领 军 将 军 ， 资 轻 者 为 中 领 军 。 沈 约 志 曰 ： 领 军 掌 内 军 ， 汉 m 武 帝 n 置 中 垒 校 尉 ， 掌 北 军 营 。 光 武 省 ， 置 北 军 中 候 ， 监 五 校 营	20	PER	PER	文帝	武帝
时 以 锺 繇 为 司 隶 校 尉 。 据 魏 略 及 三 国 志 ， b 繇 e 实 治 洛 阳 ， 盖 暂 治 m 弘 农 n ， 以 招 抚 关 中 也 。 关 中 由 是 服 从	5	PER	LOC	繇	弘农
2 3 扬 州 刺 史 汝 南 陈 温 卒 ， 袁 绍 使 b 袁 遗 e 领 扬 州 ； m 袁 术 n 击 破 之 ， 遗 走 至 沛 ， 为 兵 所 杀 。 术 以 下 邳 陈 瑀 为 扬 州 刺 史	9	PER	PER	袁遗	袁术
b 鲁 王 e 之 党 杨 竺 、 全 寄 、 m 吴 安 n 、 孙 奇 等 共 谮 毁 太 子 ， 吴 主 惑 焉 。 陆 逊 上 疏 谏 曰 ： 「 太 子 正 统 ， 宜 有 盘 石 之 固 ， 鲁 王 藩 臣 ， 当 使 宠 秩 有 差 ， 彼 此 得 所 ， 上 下 获 安	6	PER	PER	鲁王	吴安
3 故 安 b 赵 犊 e 、 霍 奴 等 杀 幽 州 刺 史 及 m 涿 郡 太 守 n ， 三 郡 乌 桓 攻 鲜 于 辅 于 犷 平 。 三 郡 乌 桓 ， 辽 西 蹋 顿 、 辽 东 苏 仆 延 、 右 北 平 乌 延 也	8	PER	PER	赵犊	涿郡太守
煨 ， 乌 回 翻 。 煨 与 杨 定 有 𨻶 ， b 定 e 党 种 辑 、 m 左 灵 n 言 煨 欲 反 ， 太 尉 杨 彪 、 司 徒 赵 温 、 侍 中 刘 艾 、 尙 书 梁 绍 皆 曰 ： 「 段 煨 不 反 ， 臣 等 敢 以 死 保 。 」 董 承 、 杨 定 胁 弘 农 督 邮 令 言 郭 汜 来 在 煨 营 ， 帝 疑 之 ， 乃 露 次 于 道 南	6	PER	PER	定	左灵
孙 权 以 番 阳 太 守 临 淮 b 步 骘 e 为 交 州 m 刺 史 n ， 姓 谱 ： 晋 有 步 扬 ， 食 采 于 步 ， 因 氏 焉 。 番 ， 蒲 荷 翻	3	PER	OFI	步骘	刺史
1 3 晔 尝 谮 令 陈 矫 专 权 ， b 矫 e 惧 ， 以 吿 其 子 m 骞 n 。 骞 曰 ： 「 主 上 明 圣 ， 大 人 大 臣 ， 今 若 不 合 ， 不 过 不 作 公 耳	16	PER	PER	矫	骞
还 ， 从 宣 翻 ， 又 如 字 。 亮 旣 诛 马 谡 及 将 军 李 盛 ， 夺 将 军 黄 袭 等 兵 ， 平 特 见 崇 显 ， 加 拜 参 军 ， 统 五 部 兼 当 营 事 ， 旣 总 统 五 部 兵 ， 时 b 亮 e 屯 m 汉 中 n ， 又 使 之 兼 当 营 屯 之 事 。 进 位 讨 寇 将 军 ， 封 亭 侯	12	PER	LOC	亮	汉中
贤 曰 ： 显 亲 故 城 ， 在 今 秦 州 成 纪 县 东 。 渊 欲 袭 取 之 ， 遂 走 。 b 渊 e 追 至 m 略 阳 n 城 ， 去 遂 三 十 馀 里 ， 诸 将 欲 攻 之 ， 或 言 当 攻 兴 国 氐 。 魏 略 曰 ： 建 安 中 ， 兴 国 氐 王 阿 贵 ， 百 顷 氐 王 千 万 ， 各 有 部 落 万 馀 ， 从 马 超 为 乱	12	PER	LOC	渊	略阳
城 陷 ， 生 执 洪 。 绍 大 会 诸 将 见 洪 ， 谓 曰 ： 「 臧 洪 ， 何 相 负 若 此 ！ 今 日 服 未 ？ 」 洪 据 地 瞋 目 曰 ： 「 诸 袁 事 汉 ， 四 世 五 公 ， 自 袁 安 至 袁 隗 四 世 ， 安 为 司 徒 ， 子 敞 为 司 空 ， 孙 b 汤 e 为 司 空 ， 曾 孙 逢 为 司 空 ， m 隗 n 为 太 傅 ， 凡 五 公 。 瞋 ， 昌 眞 翻	20	PER	PER	汤	隗
7 九 月 ， 庚 戌 ， 立 皇 子 熙 为 济 阴 王 ， 懿 为 山 阳 王 ， 邈 为 济 北 王 ， 敦 为 东 海 王 。 时 b 许 靖 e 在 m 蜀 n ， 闻 立 诸 王 ， 曰 ： 「 将 欲 翕 之 ， 必 姑 张 之 ； 将 欲 夺 之 ， 必 姑 与 之 。 其 孟 德 之 谓 乎	12	PER	LOC	许靖	蜀
1 3 诏 b 太 傅 e m 马 日 磾 n 、 太 仆 赵 岐 杖 节 鎭 抚 关 东 。	2	OFI	PER	太傅	马日磾
取 ， 读 曰 娶 。 礼 辟 策 弟 权 、 翊 ； b 操 e 礼 辟 m 权 n 、 翊 ， 欲 其 至 以 为 质 耳 。 以 张 纮 为 侍 御 史	6	PER	PER	操	权
欲 奔 刘 表 也 。 上 洛 b 都 尉 e m 王 琰 n 捕 斩 之 ， 上 洛 县 ， 前 汉 属 弘 农 ， 后 汉 属 京 兆 。 峣 关 在 县 西 北 ， 故 置 都 尉	2	OFI	PER	都尉	王琰
发 而 东 入 朝 也 。 操 表 b 腾 e 为 m 衞 尉 n ， 考 异 曰 ： 典 略 曰 ： 「 建 安 十 五 年 ， 征 腾 为 衞 尉 。 」 按 张 旣 传 ， 「 曹 公 将 征 荆 州 ， 令 旣 说 腾 入 朝	3	PER	OFI	腾	衞尉
议 留 操 使 。 黄 门 侍 郞 b 锺 繇 e 说 m 傕 n 、 汜 曰 ： 「 方 今 英 雄 并 起 ， 各 矫 命 专 制 ， 唯 曹 兖 州 乃 心 王 室 ， 而 逆 其 忠 款 ， 非 所 以 副 将 来 之 望 也 ！ 」 傕 、 汜 乃 厚 加 报 答 。 当 是 时 ， 董 昭 在 河 内 ， 锺 繇 在 长 安 ， 操 不 能 使 也 ， 而 各 为 操 道 地 ， 盖 闻 其 雄 略 ， 先 为 效 用 以 自 结 也	16	PER	PER	锺繇	傕
操 还 军 官 渡 ， 阎 柔 遣 使 诣 操 ， 操 以 柔 为 乌 桓 校 尉 。 鲜 于 辅 身 见 操 于 官 渡 ， b 操 e 以 m 辅 n 为 右 辽 将 军 ， 还 鎭 幽 土 。 当 是 时 ， 幽 州 为 绍 所 统 ， 与 许 隔 远 ， 而 柔 、 辅 巳 归 心 于 操 矣	6	PER	PER	操	辅
2 董 卓 遣 牛 辅 将 兵 屯 陕 ， 辅 分 遣 校 尉 北 地 李 傕 、 b 张 掖 e m 郭 汜 n 、 武 威 张 济 将 步 骑 数 万 击 破 朱 儁 于 中 牟 ， 傕 ， 古 岳 翻 。 汜 ， 音 祀 ， 又 孚 梵 翻	24	LOC	PER	张掖	郭汜
阳 人 聚 故 城 ， 在 梁 县 西 。 卓 遣 东 郡 太 守 胡 轸 督 步 骑 五 千 击 之 ， 以 吕 布 为 骑 督 。 b 轸 e 与 布 不 相 得 ， m 坚 n 出 击 ， 大 破 之 ， 枭 其 都 督 华 雄 。 枭 ， 古 尧 翻	9	PER	PER	轸	坚
考 异 曰 ： 吴 录 曰 ： 「 权 时 见 杨 竺 ， 辟 左 右 而 论 霸 之 才 ， 竺 深 述 霸 有 文 武 英 姿 ， 宜 为 嫡 嗣 ， 于 是 权 乃 许 立 焉 。 旣 而 逊 有 表 极 谏 ， b 权 e 疑 m 竺 n 泄 之 ， 乃 斩 竺 。 」 按 竺 死 在 太 子 废 后 ， 吴 录 所 述 妄 也	8	PER	PER	权	竺
刘 备 闻 之 ， 自 蜀 亲 至 公 安 ， 遣 关 羽 争 三 郡 。 孙 权 进 住 陆 口 ， 为 诸 军 节 度 ； 使 鲁 肃 将 万 人 屯 益 阳 以 拒 羽 ； b 益 阳 县 e 属 m 长 沙 郡 n 。 应 劭 曰 ： 在 益 水 之 阳	14	LOC	LOC	益阳县	长沙郡
4 孙 权 西 伐 黄 祖 ， 破 其 舟 军 ， 惟 城 未 克 ， 而 山 寇 复 动 。 丹 阳 、 豫 章 、 庐 陵 ， 皆 有 山 越 。 b 权 e 还 ， 过 豫 章 ， 使 征 虏 中 郞 将 m 吕 范 n 平 鄱 阳 、 会 𥡴 ， 吕 范 传 止 云 鄱 阳 ， 孙 权 传 则 有 「 会 𥡴 」 二 字 ， 以 地 里 攷 之 ， 「 会 𥡴 」 二 字 衍 。 荡 寇 中 郞 将 程 普 讨 乐 安 ， 晋 志 及 宋 志 ， 鄱 阳 郡 有 乐 安 县 ， 吴 立	6	PER	PER	权	吕范
臣 言 『 太 祖 、 高 祖 亦 属 臣 以 后 事 ， 属 ， 之 欲 翻 。 按 晋 纪 ， 懿 自 为 b 文 帝 e 所 信 重 ， 太 祖 未 尝 以 后 事 属 之 也 ， 若 文 帝 则 以 明 帝 属 懿 。 此 自 m 陛 下 n 所 见 ， 无 所 忧 苦 。 万 一 有 不 如 意 ， 臣 当 以 死 奉 明 诏	3	PER	OFI	文帝	陛下
汉 主 废 仪 为 民 ， 徙 汉 嘉 郡 。 汉 嘉 县 ， 故 靑 衣 也 ； 汉 顺 帝 阳 嘉 二 年 ， 改 为 b 汉 嘉 e ， 属 m 蜀 郡 属 国 n 都 尉 。 蜀 郡 属 国 ， 安 帝 延 光 元 年 所 置 ， 蜀 分 为 汉 嘉 郡	14	LOC	LOC	汉嘉	蜀郡属国
盖 欲 讨 超 、 遂 而 无 名 ， 先 张 讨 鲁 之 势 以 速 其 反 ， 然 后 加 兵 耳 。 马 超 、 韩 遂 、 侯 选 、 程 银 、 杨 秋 、 李 堪 、 b 张 横 e 、 梁 兴 、 成 宜 、 马 玩 等 十 部 皆 反 ， 其 众 十 万 ， 屯 据 m 潼 关 n ； 潼 关 ， 在 弘 农 华 阴 县 。 水 经 注 曰 ： 河 在 关 内 南 流 ， 潼 激 关 山 ， 因 谓 之 潼 关 ； 晋 所 谓 桃 林 之 塞 ， 秦 所 谓 阳 华 是 也	12	PER	LOC	张横	潼关
5 诸 葛 亮 留 关 羽 守 荆 州 ， 与 张 飞 、 赵 云 将 兵 泝 流 克 巴 东 。 b 谯 周 e m 巴 记 n 曰 ： 初 平 六 年 ， 赵 韪 分 巴 郡 安 汉 以 下 为 永 宁 郡 。 建 安 六 年 ， 刘 璋 以 永 宁 为 巴 东 郡	18	PER	BOOK	谯周	巴记
b 周 瑜 e 诣 京 见 m 权 n 曰 ： 「 今 曹 操 新 败 ， 忧 在 腹 心 ， 谓 操 以 赤 壁 之 败 ， 威 望 顿 损 ， 中 国 之 人 或 欲 因 其 败 而 图 之 ， 是 忧 在 腹 心 。 未 能 与 将 军 连 兵 相 事 也	10	PER	PER	周瑜	权
二 月 ， b 袁 尙 e 复 攻 m 袁 谭 n 于 平 原 ， 复 ， 扶 又 翻 。 留 其 将 审 配 、 苏 由 守 邺	8	PER	PER	袁尙	袁谭
东 城 县 ， 前 汉 属 九 江 郡 ， 后 汉 省 ， 当 是 术 复 置 也 。 长 ， 知 两 翻 。 b 瑜 e 、 肃 知 术 终 无 所 成 ， 皆 弃 官 渡 m 江 n 从 孙 策 ， 策 以 瑜 为 建 威 中 郞 将 。 肃 因 家 于 曲 阿	33	PER	LOC	瑜	江
亮 辟 广 汉 b 太 守 e m 姚 伷 n 为 掾 ， 伷 ， 音 胄 。 掾 ， 丞 相 掾 也 ， 音 于 绢 翻	2	OFI	PER	太守	姚伷
及 颍 川 郭 嘉 。 操 征 b 攸 e 为 尙 书 ， 与 语 ， 大 悦 ， 曰 ： 「 m 公 达 n ， 非 常 人 也 。 荀 攸 ， 字 公 达	0	PER	PER	攸	公达
7 冬 ， 十 月 ， b 魏 王 操 e 治 兵 击 孙 权 ； 十 一 月 ， 至 m 谯 n 。	12	PER	LOC	魏王操	谯
及 击 孙 权 ， 表 请 彧 劳 军 于 谯 ， 劳 ， 力 到 翻 。 因 辄 留 b 彧 e ， 以 侍 中 、 m 光 禄 大 夫 n 、 持 节 、 参 丞 相 军 事 。 辄 ， 言 专 辄 也	3	PER	OFI	彧	光禄大夫
时 彭 城 相 薛 礼 、 下 邳 相 丹 阳 笮 融 依 繇 为 盟 主 ， 礼 据 秣 陵 城 ， 沈 约 曰 ： 秣 陵 ， 其 地 本 名 金 陵 ， 本 治 去 京 邑 六 十 里 ， 今 故 治 村 是 也 。 元 丰 九 域 志 ： 江 宁 府 江 宁 县 有 秣 陵 鎭 。 b 丁 度 e m 集 韵 n ： 笮 ， 侧 格 切 ， 姓 也 。 风 俗 通 ： 楚 有 笮 伦	18	PER	BOOK	丁度	集韵
1 3 皇 弟 b 鄢 陵 侯 彰 e 、 宛 侯 据 、 鲁 阳 侯 宇 、 谯 侯 林 、 赞 侯 衮 、 襄 邑 侯 峻 、 弘 农 侯 干 、 寿 春 侯 彪 、 历 城 侯 徽 、 平 舆 侯 茂 皆 进 爵 为 m 公 n ； 鄢 ， 谒 晚 翻 ， 又 于 建 翻 ， 又 音 偃 。 宛 ， 于 元 翻	3	PER	OFI	鄢陵侯彰	公
辛 巳 ， 以 车 骑 将 军 b 李 傕 e 为 m 大 司 马 n ， 在 三 公 之 右 。	3	PER	OFI	李傕	大司马
广 汉 长 黄 权 为 偏 将 军 ， 长 ， 知 两 翻 。 汝 南 b 许 靖 e 为 m 左 将 军 长 史 n ， 庞 羲 为 司 马 ， 庞 ， 皮 江 翻 。 李 严 为 犍 为 太 守 ， 犍 ， 居 言 翻	3	PER	OFI	许靖	左将军长史
水 经 注 ： 梅 溪 水 出 南 阳 宛 县 北 紫 山 ， 南 迳 杜 衍 县 东 ， 土 地 垫 下 ， 湍 溪 是 注 ， 古 人 于 安 众 堨 之 ， 令 游 水 是 潴 ， 谓 之 安 众 港 。 郡 国 志 ， b 南 阳 郡 e 有 m 安 众 侯 国 n 。 操 与 荀 彧 书 曰 ： 「 吾 到 安 众 ， 破 绣 必 矣	15	LOC	LOC	南阳郡	安众侯国
孙 盛 曰 ： 高 平 陵 去 洛 城 九 十 里 。 大 将 军 爽 与 弟 中 领 军 羲 、 武 衞 将 军 训 、 b 散 骑 常 侍 e m 彦 n 皆 从 。 从 ， 才 用 翻	2	OFI	PER	散骑常侍	彦
丹 阳 太 守 会 𥡴 周 昕 与 袁 术 相 恶 ， 会 ， 工 外 翻 。 术 上 策 舅 b 吴 景 e 领 m 丹 阳 n 太 守 ， 上 ， 时 掌 翻 。 攻 昕 ， 夺 其 郡 ， 以 策 从 兄 贲 为 丹 阳 都 尉	5	PER	LOC	吴景	丹阳
嵩 辎 重 百 馀 两 ， 重 ， 直 用 翻 。 两 ， 音 亮 。 b 陶 谦 e m 别 将 n 守 阴 平 ， 阴 平 县 ， 属 东 海 郡 。 贤 曰 ： 故 城 在 今 沂 州 承 县 西 南	6	PER	PER	陶谦	别将
峻 曰 ： 「 小 人 头 可 得 ， 城 不 可 得 ！ 」 昂 乃 退 。 后 b 璋 e 将 m 扶 禁 n 、 向 存 等 帅 万 馀 人 由 阆 水 上 ， 扶 ， 姓 ； 禁 ， 名 。 帅 ， 读 曰 率	6	PER	PER	璋	扶禁
因 移 檄 牧 伯 ， 欲 以 同 讨 李 傕 等 ， 奉 迎 天 子 。 会 b 李 傕 e 用 太 尉 周 忠 、 尙 书 贾 诩 策 ， 征 儁 入 朝 ， 儁 乃 辞 m 谦 n 议 而 就 征 ， 复 为 太 仆 。	6	PER	PER	李傕	谦
后 b 西 平 e m 麴 光 n 反 ， 杀 其 郡 守 。 诸 将 欲 击 之 ， 旣 曰 ： 「 唯 光 等 造 反 ， 郡 人 未 必 悉 同 ； 若 便 以 军 临 之 ， 吏 民 、 羌 、 胡 必 谓 国 家 不 别 是 非 ， 别 ， 彼 列 翻	24	LOC	PER	西平	麴光
1 6 十 二 月 ， 以 锺 繇 为 太 傅 ， 曹 休 为 大 司 马 ， 都 督 扬 州 如 故 ， 晋 志 曰 ： 黄 初 三 年 ， 始 置 都 督 诸 州 军 事 。 曹 眞 为 大 将 军 ， 华 歆 为 太 尉 ， 王 朗 为 司 徒 ， b 陈 羣 e 为 m 司 空 n ， 司 马 懿 为 票 骑 大 将 军 。 华 ， 户 化 翻	3	PER	OFI	陈羣	司空
曹 操 进 军 江 陵 ， 以 b 刘 琮 e 为 m 靑 州 n 刺 史 ， 封 列 侯 ， 幷 蒯 越 等 ， 侯 者 凡 十 五 人 。 释 韩 嵩 之 囚 ， 囚 韩 嵩 ， 事 见 六 十 三 卷 建 安 四 年	5	PER	LOC	刘琮	靑州
留 太 子 登 及 尙 书 九 官 于 武 昌 ， 九 官 ， 九 卿 也 。 使 上 大 将 军 b 陆 逊 e 辅 太 子 ， 幷 掌 m 荆 州 n 及 豫 章 三 郡 事 ， 董 督 军 国 。 吴 于 大 将 军 之 上 复 置 上 大 将 军	5	PER	LOC	陆逊	荆州
如 此 ， 则 霸 王 之 业 可 成 也 。 」 操 纳 其 言 ， 遣 使 诣 河 内 b 太 守 e m 张 杨 n ， 欲 假 涂 西 至 长 安 ； 杨 不 听 。	2	OFI	PER	太守	张杨
6 是 岁 ， 立 故 琅 邪 王 容 子 b 熙 e 为 m 琅 邪 王 n ， 齐 、 北 海 、 阜 陵 、 下 邳 、 常 山 、 甘 陵 、 济 阴 、 平 原 八 国 皆 除 。 容 ， 光 武 子 琅 邪 孝 王 京 之 云 孙 也	3	PER	OFI	熙	琅邪王
说 ， 输 芮 翻 。 超 出 ， 衢 与 梁 宽 闭 冀 城 门 ， 尽 杀 超 妻 子 。 b 超 e 进 退 失 据 ， 乃 袭 m 历 城 n ， 得 敍 母 。 敍 母 骂 之 曰 ： 「 汝 背 父 之 逆 子 ， 杀 君 之 桀 贼 ， 背 父 ， 谓 马 腾 在 邺 ， 不 顾 而 反 ； 杀 君 ， 谓 杀 韦 康 也	8	PER	LOC	超	历城
九 月 ， 操 还 鄄 城 。 布 到 b 乘 氏 e ， 乘 氏 县 ， 属 济 阴 郡 。 应 劭 曰 ： 春 秋 ， 鲁 败 宋 师 于 乘 丘 ， 卽 其 地 。 宋 白 曰 ： 今 济 州 钜 野 县 西 南 五 十 七 里 乘 氏 故 城 是 也 。 乘 ， 绳 证 翻 。 为 其 县 人 m 李 进 n 所 破 ， 东 屯 山 阳 。	24	LOC	PER	乘氏	李进
风 俗 通 ： 汉 有 交 趾 太 守 赖 先 。 是 时 苍 梧 太 守 史 璜 死 ， b 表 e 又 遣 m 吴 巨 n 代 之 。 朝 廷 赐 燮 玺 书 ， 以 燮 为 绥 南 中 郞 将 ， 董 督 七 郡 ， 领 交 趾 太 守 如 故	6	PER	PER	表	吴巨
癸 巳 ， 以 曹 操 为 丞 相 。 操 以 冀 州 别 驾 从 事 崔 琰 为 丞 相 西 曹 掾 ， 司 空 东 曹 掾 陈 留 毛 玠 为 丞 相 东 曹 掾 ， 元 城 令 河 内 b 司 马 朗 e 为 主 簿 ， 弟 m 懿 n 为 文 学 掾 ， 冀 州 主 簿 卢 毓 为 法 曹 议 令 史 。 别 驾 从 事 ， 州 牧 行 部 ， 则 奉 引 ， 录 众 事	20	PER	PER	司马朗	懿
太 傅 懿 以 皇 太 后 令 ， 闭 诸 城 门 ， 勒 兵 据 武 库 ， 授 兵 出 屯 洛 水 浮 桥 ； 水 经 注 ： 洛 城 南 出 西 头 第 二 门 曰 宣 阳 门 ， 汉 之 小 苑 门 也 ， 对 阊 阖 ， 南 直 洛 水 浮 桁 。 召 b 司 徒 e m 高 柔 n 假 节 行 大 将 军 事 ， 据 爽 营 ； 太 仆 王 观 行 中 领 军 事 ， 据 羲 营 。 因 奏 爽 罪 恶 于 帝 曰 ： 「 臣 昔 从 辽 东 还 ， 先 帝 诏 陛 下 、 秦 王 及 臣 升 御 牀 ， 把 臣 臂 ， 深 以 后 事 为 念	2	OFI	PER	司徒	高柔
吴 主 病 困 ， 召 诸 葛 恪 、 孙 弘 、 滕 胤 及 将 军 吕 据 、 b 侍 中 e 孙 峻 入 卧 内 ， 属 以 后 事 。 属 ， 之 欲 翻 。 夏 ， 四 月 ， 吴 主 殂 。 年 七 十 一 。 孙 弘 素 与 诸 葛 恪 不 平 ， 惧 为 恪 所 治 ， 治 ， 直 之 翻 。 祕 不 发 丧 ， 欲 矫 诏 诛 恪 ； m 孙 峻 n 以 吿 恪 。 恪 请 弘 咨 事 ， 谋 事 曰 咨	2	OFI	PER	侍中	孙峻
掾 ， 俞 绢 翻 。 及 弟 b 黄 门 侍 郞 e m 廙 n 幷 其 男 口 ， 幷 男 口 诛 之 ， 绝 其 世 也 。 廙 ， 逸 职 翻 ， 又 羊 至 翻	2	OFI	PER	黄门侍郞	廙
先 ， 悉 荐 翻 。 帝 将 召 宠 ， 给 事 中 郭 谋 曰 ： 「 宠 为 汝 南 太 守 、 豫 州 刺 史 汉 建 安 中 ， 武 王 操 以 b 宠 e 为 m 汝 南 n 太 守 ， 太 和 三 年 ， 刺 豫 州 ， 是 年 都 督 扬 州 。 二 十 馀 年 ， 有 勳 方 岳 ； 自 魏 以 下 ， 以 督 州 为 方 岳 之 任 ， 谓 其 职 犹 古 之 方 伯 、 岳 牧 也	5	PER	LOC	宠	汝南
5 三 月 ， 袁 绍 在 薄 落 津 。 续 汉 志 ， 安 平 国 经 县 西 有 漳 水 津 ， 名 薄 落 津 。 b 钜 鹿 郡 e m 瘿 陶 县 n 有 薄 落 亭 。 水 经 注 ， 漳 水 迳 钜 鹿 县 故 城 西 ， 水 有 故 津 ， 谓 之 薄 落 津	15	LOC	LOC	钜鹿郡	瘿陶县
9 蜀 庲 降 b 都 督 e m 张 翼 n 水 经 注 ： 宁 州 建 宁 县 ， 故 庲 降 都 督 屯 ， 蜀 后 主 建 兴 三 年 ， 分 益 州 郡 置 之 。 用 法 严 峻 ， 南 夷 豪 帅 刘 胄 叛	2	OFI	PER	都督	张翼
6 孙 策 遣 其 正 议 校 尉 张 纮 献 方 物 ， 正 议 校 尉 ， 亦 孙 策 私 所 署 置 。 曹 操 欲 抚 纳 之 ， 表 b 策 e 为 m 讨 逆 将 军 n ， 讨 逆 将 军 ， 亦 创 置 也 。 封 吴 侯 ； 由 乌 程 徙 封 吴 ， 进 其 封 也	3	PER	OFI	策	讨逆将军
陈 寿 评 曰 ： 关 羽 、 张 飞 皆 称 万 人 之 敌 ， 为 世 虎 臣 。 羽 报 效 曹 公 ， 事 见 六 十 三 卷 献 帝 建 安 五 年 。 b 飞 e 义 释 m 严 颜 n ， 事 见 六 十 七 卷 建 安 十 九 年 。 并 有 国 士 之 风	28	PER	PER	飞	严颜
8 太 傅 懿 阴 与 其 子 b 中 护 军 e m 师 n 、 散 骑 常 侍 昭 谋 诛 曹 爽 。 懿 虽 称 疾 ， 先 已 置 二 子 于 要 地 矣	2	OFI	PER	中护军	师
韩 宣 子 使 叔 鱼 断 旧 狱 ， 罪 在 雍 子 。 雍 子 纳 其 女 于 叔 鱼 ， 叔 鱼 蔽 罪 于 邢 侯 。 b 邢 侯 e 怒 ， 杀 m 叔 鱼 n 及 雍 子 于 朝 。 宣 子 问 其 罪 于 叔 向 ， 不 以 叔 向 为 私 其 亲 而 从 之 决 平 也	8	PER	PER	邢侯	叔鱼
韩 遂 在 显 亲 ， b 显 亲 县 e 属 m 汉 阳 郡 n ， 班 志 无 之 ， 盖 光 武 所 置 ， 以 封 窦 友 。 贤 曰 ： 显 亲 故 城 ， 在 今 秦 州 成 纪 县 东	12	LOC	LOC	显亲县	汉阳郡
」 以 鸡 为 喩 也 ， 一 栖 而 两 雄 ， 必 鬭 。 他 日 ， b 傕 e 复 请 m 汜 n ， 飮 大 醉 ， 复 ， 扶 又 翻 ； 下 同 。 汜 疑 其 有 毒 ， 绞 粪 汁 飮 之 ， 粪 汁 解 众 毒	10	PER	PER	傕	汜
2 0 凉 州 卢 水 胡 治 元 多 等 反 ， 河 西 大 扰 。 b 帝 e 召 邹 岐 还 ， 以 京 兆 尹 张 旣 为 凉 州 刺 史 ， 遣 护 军 夏 侯 儒 、 将 军 m 费 曜 n 等 继 其 后 。 费 ， 父 沸 翻	6	PER	PER	帝	费曜
3 秋 ， 九 月 ， 吴 主 以 b 骠 骑 将 军 e m 步 骘 n 为 丞 相 ， 骠 ， 匹 妙 翻 。 车 骑 将 军 朱 然 为 左 大 司 马 ， 衞 将 军 全 琮 为 右 大 司 马	2	OFI	PER	骠骑将军	步骘
」 少 ， 诗 沼 翻 。 又 曰 ： 「 昔 初 交 州 平 ， 亮 躬 耕 陇 亩 ， 与 b 崔 州 平 e 、 徐 庶 等 友 善 。 州 平 ， m 崔 烈 n 子 ， 均 之 弟 也 。 屡 闻 得 失 ； 后 交 元 直 ， 勤 见 启 诲 ； 前 参 事 于 幼 宰 ， 每 言 则 尽 ； 后 从 事 于 伟 度 ， 数 有 谏 止	20	PER	PER	崔州平	崔烈
长 广 太 守 何 夔 长 广 县 ， 前 汉 属 琅 邪 郡 ， 后 汉 属 东 莱 郡 。 此 盖 操 遣 b 乐 进 e 入 m 靑 州 n ， 新 收 以 为 郡 。 言 于 操 曰 ： 「 先 王 辨 九 服 之 赋 以 殊 远 近 ； 周 官 职 方 氏 辨 九 服 之 邦 国 ： 方 千 里 曰 王 畿 ， 其 外 方 五 百 里 曰 侯 服 ， 又 其 外 方 五 百 里 曰 甸 服 ， 又 其 外 方 五 百 里 曰 男 服 ， 又 其 外 方 五 百 里 曰 采 服 ， 又 其 外 方 五 百 里 曰 衞 服 ， 又 其 外 方 五 百 里 曰 蛮 服 ， 又 其 外 方 五 百 里 曰 夷 服 ， 又 其 外 方 五 百 里 曰 鎭 服 ， 又 其 外 方 五 百 里 曰 藩 服	12	PER	LOC	乐进	靑州
夏 ， 户 雅 翻 。 费 ， 父 沸 翻 。 b 严 e 、 观 亦 率 其 众 降 于 m 备 n 。 备 军 益 强 ， 分 遣 诸 将 平 下 属 县	26	PER	PER	严	备
b 辛 毗 e 至 西 平 见 m 曹 操 n ， 致 谭 意 ， 羣 下 多 以 为 刘 表 强 ， 宜 先 平 之 ， 谭 、 尙 不 足 忧 也 。 荀 攸 曰 ： 「 天 下 方 有 事 ， 而 刘 表 坐 保 江 、 汉 之 间 ， 其 无 四 方 之 志 可 知 矣	10	PER	PER	辛毗	曹操
1 4 b 张 超 e 在 m 雍 丘 n ， 曹 操 围 之 急 ， 超 曰 ： 「 惟 臧 洪 当 来 救 吾 。 」 张 超 先 为 广 陵 太 守 ， 请 臧 洪 为 功 曹 ， 委 之 以 政	12	PER	LOC	张超	雍丘
2 2 汉 汉 嘉 b 太 守 e m 黄 元 n 叛 。 汉 嘉 郡 ， 本 前 汉 靑 衣 县 地 ， 属 蜀 郡 ； 后 汉 顺 帝 阳 嘉 二 年 ， 改 为 汉 嘉 县 ， 属 蜀 郡 属 国 ， 蜀 分 为 汉 嘉 郡	2	OFI	PER	太守	黄元
据 水 经 注 ： 烧 铠 断 道 处 ， 地 名 石 门 ， 在 秭 归 县 西 。 杜 佑 曰 ： b 归 州 e m 巴 东 县 n 有 石 门 山 ， 刘 备 断 道 处 。 铙 ， 尼 交 翻 ， 如 铃 ， 无 舌 而 有 秉	15	LOC	LOC	归州	巴东县
曹 操 击 破 术 军 ， 遂 围 封 丘 ； 术 走 襄 邑 ， 又 走 宁 陵 。 封 丘 、 b 襄 邑 e 二 县 属 m 陈 留 郡 n ； 宁 陵 县 属 梁 国 。 宋 白 曰 ： 封 丘 ， 古 封 国 之 地 ， 左 传 所 谓 「 封 父 之 繁 弱 」 是 也 ， 汉 为 封 丘 县	14	LOC	LOC	襄邑	陈留郡
