初 ， 孙 晟 使 于 周 ， 留 不 遣 ， 而 世 宗 问 晟 江 南 虚 实 ， 不 对 ， 世 宗 怒 ， 杀 晟 。 周 已 罢 兵 ， b 景 e 乃 u 赠 v m 刘 仁 赡 n 太 师 ， 追 封 晟 鲁 国 公	初，孙晟使于周，留不遣，而世宗问晟江南虚实，不对，世宗怒，杀晟。周已罢兵，景乃赠刘仁赡太师，追封晟鲁国公	初 ， 孙 晟 使 于 周 ， 留 不 遣 ， 而 世 宗 问 晟 江 南 虚 实 ， 不 对 ， 世 宗 怒 ， 杀 晟 。 周 已 罢 兵 ， b 景 e 乃 赠 m 刘 仁 赡 n 太 师 ， 追 封 晟 鲁 国 公	景赠刘仁赡	5	隶属于(e2,e1)	PER	37 38	PER	40 43	景	刘仁赡	1
坦 配 北 营 州 ， 死 配 所 。 b 元 斌 e ， 字 善 集 ， 祖 魏 献 文 皇 帝 u 。 父 v m 高 阳 王 雍 n ， 从 孝 庄 於 河 阴 遇 害 。 斌 少 袭 祖 爵 ， 历 位 侍 中 、 尚 书 左 仆 射 。	坦配北营州，死配所。元斌，字善集，祖魏献文皇帝。父高阳王雍，从孝庄於河阴遇害。斌少袭祖爵，历位侍中、尚书左仆射。	坦 配 北 营 州 ， 死 配 所 。 b 元 斌 e ， 字 善 集 ， 祖 魏 献 文 皇 帝 。 父 m 高 阳 王 雍 n ， 从 孝 庄 於 河 阴 遇 害 。 斌 少 袭 祖 爵 ， 历 位 侍 中 、 尚 书 左 仆 射 。	元斌。父高阳王雍	25	父(e1,e2)	PER	10 12	PER	25 29	元斌	高阳王雍	1
封 太 后 母 杜 为 郃 阳 君 。 b 芝 e u 迁 v m 散 骑 常 侍 n 、 长 水 校 尉 ， 立 ， 宣 德 将 军 ， 皆 封 列 侯 。 建 兄 德 ， 出 养 甄 氏 。 德 及 建 俱 为 镇 护 将 军 ， 皆 封 列 侯 ， 并 掌 宿 卫	封太后母杜为郃阳君。芝迁散骑常侍、长水校尉，立，宣德将军，皆封列侯。建兄德，出养甄氏。德及建俱为镇护将军，皆封列侯，并掌宿卫	封 太 后 母 杜 为 郃 阳 君 。 b 芝 e 迁 m 散 骑 常 侍 n 、 长 水 校 尉 ， 立 ， 宣 德 将 军 ， 皆 封 列 侯 。 建 兄 德 ， 出 养 甄 氏 。 德 及 建 俱 为 镇 护 将 军 ， 皆 封 列 侯 ， 并 掌 宿 卫	芝迁散骑常侍	2	任职(e1,e2)	PER	10 11	JOB	12 16	芝	散骑常侍	1
仁 赡 字 守 惠 ， 彭 城 人 也 。 父 金 ， 事 杨 行 密 ， 为 濠 、 滁 二 州 刺 史 ， 以 骁 勇 知 名 。 b 仁 赡 e u 为 v m 将 n ， 轻 财 重 士 ， 法 令 严 肃 ， 少 略 通 兵 书	仁赡字守惠，彭城人也。父金，事杨行密，为濠、滁二州刺史，以骁勇知名。仁赡为将，轻财重士，法令严肃，少略通兵书	仁 赡 字 守 惠 ， 彭 城 人 也 。 父 金 ， 事 杨 行 密 ， 为 濠 、 滁 二 州 刺 史 ， 以 骁 勇 知 名 。 b 仁 赡 e 为 m 将 n ， 轻 财 重 士 ， 法 令 严 肃 ， 少 略 通 兵 书	仁赡为将	2	任职(e1,e2)	PER	34 36	JOB	37 38	仁赡	将	1
魏 王 破 蜀 ， b 王 衍 e m 衍 n 朝 京 师 ， 行 至 秦 川 ， 而 明 宗 军 变 于 魏 。 庄 宗 东 征 ， 虑 衍有 变 ， 遣 人 驰 诏 魏 王 杀 之	魏王破蜀，王衍朝京师，行至秦川，而明宗军变于魏。庄宗东征，虑衍有变，遣人驰诏魏王杀之	魏 王 破 蜀 ， b 王 衍 e m 衍 n 朝 京 师 ， 行 至 秦 川 ， 而 明 宗 军 变 于 魏 。 庄 宗 东 征 ， 虑 衍有 变 ， 遣 人 驰 诏 魏 王 杀 之	王衍衍	10	名(e1,e2)	PER	5 7	PER	6 7	王衍	衍	1
及 拜 命 ， 中 谢 曰 “ 臣 叨 入 相 之 资 ” 朝 士 传 以 为 笑 。 b 鏻 e u 事 v m 晋 n 累 迁 太 子 太 保 。 汉 高 祖 即 位 ， 拜 司 徒 ， 居 数 月 卒 ， 年 八 十 八 ， 赠 太 傅 。 ○ 贾 纬	及拜命，中谢曰“臣叨入相之资”朝士传以为笑。鏻事晋累迁太子太保。汉高祖即位，拜鏻司徒，居数月卒，年八十八，赠太傅。○贾纬	及 拜 命 ， 中 谢 曰 “ 臣 叨 入 相 之 资 ” 朝 士 传 以 为 笑 。 b 鏻 e 事 m 晋 n 累 迁 太 子 太 保 。 汉 高 祖 即 位 ， 拜 司 徒 ， 居 数 月 卒 ， 年 八 十 八 ， 赠 太 傅 。 ○ 贾 纬	鏻事晋	1	隶属于(e1,e2)	PER	22 23	ORG	24 25	鏻	晋	1
父 道 昭 ， 魏 秘 书 监 。 b 述 祖 e 少 聪 敏 ， 好 属 文 ， 有 风 检 ， 为 先 达 所 称 誉 。 释 褐 司 空 行 参 军 。 天 保 初 ， 累 u 迁 v 太 子 少 师 、 仪 同 三 司 、 m 兖 州 刺 史 n 。	父道昭，魏秘书监。述祖少聪敏，好属文，有风检，为先达所称誉。释褐司空行参军。天保初，累迁太子少师、仪同三司、兖州刺史。	父 道 昭 ， 魏 秘 书 监 。 b 述 祖 e 少 聪 敏 ， 好 属 文 ， 有 风 检 ， 为 先 达 所 称 誉 。 释 褐 司 空 行 参 军 。 天 保 初 ， 累 迁 太 子 少 师 、 仪 同 三 司 、 m 兖 州 刺 史 n 。	述祖迁兖州刺史	14	升迁(e1,e2)	PER	9 11	JOB	54 58	述祖	兖州刺史	1
执 宜 死 ， 其 子 曰 赤 心 。 懿 宗 咸 通 十 年 ， b 神 策 大 将 军 e m 康 承 训 n 统 十 八 将 讨 庞 勋 于 徐 州 ， 以 朱 邪 赤 心 为 太 原 行 营 招 讨 沙 、 陀 三 部 落 军 使	执宜死，其子曰赤心。懿宗咸通十年，神策大将军康承训统十八将讨庞勋于徐州，以朱邪赤心为太原行营招讨沙、陀三部落军使	执 宜 死 ， 其 子 曰 赤 心 。 懿 宗 咸 通 十 年 ， b 神 策 大 将 军 e m 康 承 训 n 统 十 八 将 讨 庞 勋 于 徐 州 ， 以 朱 邪 赤 心 为 太 原 行 营 招 讨 沙 、 陀 三 部 落 军 使	神策大将军康承训	0	任职(e2,e1)	JOB	17 22	PER	22 25	神策大将军	康承训	1
b 崔 暹 e ， 字 季 伦 ， 博 陵 安 平 人 ， 汉 尚 书 寔 之 后 也 ， 世 为 北 州 著 姓 。 父 穆 ， 州 主 簿 。 暹 少 为 书 生 u ， 避 v 地 m 渤 海 n ， 依 高 乾 ， 以 妹 妻 乾 弟 慎 。	崔暹，字季伦，博陵安平人，汉尚书寔之后也，世为北州著姓。父穆，州主簿。暹少为书生，避地渤海，依高乾，以妹妻乾弟慎。	b 崔 暹 e ， 字 季 伦 ， 博 陵 安 平 人 ， 汉 尚 书 寔 之 后 也 ， 世 为 北 州 著 姓 。 父 穆 ， 州 主 簿 。 暹 少 为 书 生 ， 避 地 m 渤 海 n ， 依 高 乾 ， 以 妹 妻 乾 弟 慎 。	崔暹，避渤海	13	去往(e1,e2)	PER	0 2	LOC	43 45	崔暹	渤海	1
七 月 ， 朱 珍 杀 李 唐 宾 ， 王 如 萧 县 ， 执 珍 杀 之 ， 遂 攻 徐 州 。 冬 ， 大 雨 ， 水 ， 不 能 军 而 旋 。 初 ， b 秦 宗 权 e u 遣 v 其 弟 m 宗 衡 n 掠 地 淮 南	七月，朱珍杀李唐宾，王如萧县，执珍杀之，遂攻徐州。冬，大雨，水，不能军而旋。初，秦宗权遣其弟宗衡掠地淮南	七 月 ， 朱 珍 杀 李 唐 宾 ， 王 如 萧 县 ， 执 珍 杀 之 ， 遂 攻 徐 州 。 冬 ， 大 雨 ， 水 ， 不 能 军 而 旋 。 初 ， b 秦 宗 权 e 遣 其 弟 m 宗 衡 n 掠 地 淮 南	秦宗权遣宗衡	39	兄(e2,e1)	PER	40 43	PER	46 48	秦宗权	宗衡	1
又 败 ， 与 其 牙 兵 百 馀 骑 死 战 。 b 唐 将 e m 夏 鲁 奇 n 素 与 彦 章 善 ， 识 其 语 音 ， 曰 “ 王 铁 枪 也 ” 举 槊 刺 之 ， 彦 章 伤 重 ， 马 踣 ， 被 擒	又败，与其牙兵百馀骑死战。唐将夏鲁奇素与彦章善，识其语音，曰“王铁枪也”举槊刺之，彦章伤重，马踣，被擒	又 败 ， 与 其 牙 兵 百 馀 骑 死 战 。 b 唐 将 e m 夏 鲁 奇 n 素 与 彦 章 善 ， 识 其 语 音 ， 曰 “ 王 铁 枪 也 ” 举 槊 刺 之 ， 彦 章 伤 重 ， 马 踣 ， 被 擒	唐将夏鲁奇	0	任职(e2,e1)	JOB	13 15	PER	15 18	唐将	夏鲁奇	1
先 是 ， 太 祖 遣 刘 备 诣 徐 州 拒 袁 术 。 术 死 ， 备 杀 b 刺 史 e m 车 胄 n ， 引 军 屯 沛 。 绍 遣 骑 佐 之 。 太 祖 遣 刘 岱 、 王 忠 击 之 ， 不 克 。 建 安 五 年 ， 太 祖 自 东 征 备	先是，太祖遣刘备诣徐州拒袁术。术死，备杀刺史车胄，引军屯沛。绍遣骑佐之。太祖遣刘岱、王忠击之，不克。建安五年，太祖自东征备	先 是 ， 太 祖 遣 刘 备 诣 徐 州 拒 袁 术 。 术 死 ， 备 杀 b 刺 史 e m 车 胄 n ， 引 军 屯 沛 。 绍 遣 骑 佐 之 。 太 祖 遣 刘 岱 、 王 忠 击 之 ， 不 克 。 建 安 五 年 ， 太 祖 自 东 征 备	刺史车胄	0	任职(e2,e1)	JOB	20 22	PER	22 24	刺史	车胄	1
四 月 甲 辰 ， 天 子 至 自 西 都 。 是 时 ， 晋 王 李 克 用 、 b 岐 王 e m 李 茂 贞 n 、 楚 王 赵 匡 凝 、 蜀 王 王 建 、 吴 王 杨 行 密 闻 梁 迁 天 子 洛 阳 ， 皆 欲 举 兵 讨 梁 ， 王 大 惧	四月甲辰，天子至自西都。是时，晋王李克用、岐王李茂贞、楚王赵匡凝、蜀王王建、吴王杨行密闻梁迁天子洛阳，皆欲举兵讨梁，王大惧	四 月 甲 辰 ， 天 子 至 自 西 都 。 是 时 ， 晋 王 李 克 用 、 b 岐 王 e m 李 茂 贞 n 、 楚 王 赵 匡 凝 、 蜀 王 王 建 、 吴 王 杨 行 密 闻 梁 迁 天 子 洛 阳 ， 皆 欲 举 兵 讨 梁 ， 王 大 惧	岐王李茂贞	0	任职(e2,e1)	JOB	21 23	PER	23 26	岐王	李茂贞	1
是 时 ， 宰 相 b 王 峻 e m 峻 n 监 修 国 史 ， 纬 书 日 历 ， 多 言 当 时 大 臣 过 失 ， 峻见 之 ， 怒 曰 “ 贾 给 事 子 弟 仕 宦 亦 要 门 阀 ， 奈 何 历 诋 当 朝 之 士 ， 使 其 子 孙 何 以 仕 进 ” 言 之 太 祖 ， 贬 平 卢 军 行 军 司 马	是时，宰相王峻监修国史，纬书日历，多言当时大臣过失，峻见之，怒曰“贾给事子弟仕宦亦要门阀，奈何历诋当朝之士，使其子孙何以仕进”言之太祖，贬平卢军行军司马	是 时 ， 宰 相 b 王 峻 e m 峻 n 监 修 国 史 ， 纬 书 日 历 ， 多 言 当 时 大 臣 过 失 ， 峻见 之 ， 怒 曰 “ 贾 给 事 子 弟 仕 宦 亦 要 门 阀 ， 奈 何 历 诋 当 朝 之 士 ， 使 其 子 孙 何 以 仕 进 ” 言 之 太 祖 ， 贬 平 卢 军 行 军 司 马	王峻峻	10	名(e1,e2)	PER	5 7	PER	6 7	王峻	峻	1
又 分 秉 爵 ， 封 兰 弟 b 琳 e 为 列 侯 ， 官 u 至 v m 步 兵 校 尉 n 。 兰 子 隆 女 为 高 贵 乡 公 皇 后 ， 隆 以 后 父 为 光 禄 大 夫 ， 位 特 进 ， 封 睢 阳 乡 侯 ， 妻 王 为 显 阳 乡 君	又分秉爵，封兰弟琳为列侯，官至步兵校尉。兰子隆女为高贵乡公皇后，隆以后父为光禄大夫，位特进，封睢阳乡侯，妻王为显阳乡君	又 分 秉 爵 ， 封 兰 弟 b 琳 e 为 列 侯 ， 官 至 m 步 兵 校 尉 n 。 兰 子 隆 女 为 高 贵 乡 公 皇 后 ， 隆 以 后 父 为 光 禄 大 夫 ， 位 特 进 ， 封 睢 阳 乡 侯 ， 妻 王 为 显 阳 乡 君	琳至步兵校尉	2	任职(e1,e2)	PER	8 9	JOB	15 19	琳	步兵校尉	1
人 或 问 之 ， 皞 曰 “ 我 见 桑 公 于 中 书 ， 庶 寮 也 。 桑 公 见 我 于 私 第 ， 门 生 也 。 何 送 迎 之 有 ” 人 亦 以 为 当 。 ○ 王 仁 裕 b 王 仁 裕 e ， 字 u 德 辇 v ， m 天 水 n 人 也	人或问之，皞曰“我见桑公于中书，庶寮也。桑公见我于私第，门生也。何送迎之有”人亦以为当。○王仁裕王仁裕，字德辇，天水人也	人 或 问 之 ， 皞 曰 “ 我 见 桑 公 于 中 书 ， 庶 寮 也 。 桑 公 见 我 于 私 第 ， 门 生 也 。 何 送 迎 之 有 ” 人 亦 以 为 当 。 ○ 王 仁 裕 b 王 仁 裕 e ， 字 德 辇 ， m 天 水 n 人 也	王仁裕德辇天水	19	出生地(e1,e2)	PER	48 51	LOC	56 58	王仁裕	天水	1
明 年 ， 友 珪 改 元 曰 凤 历 。 二 月 ， 驸 马 都 尉 赵 岩 至 东 都 ， 王 私 与 之 谋 ， 遣 b 马 慎 交 e 之 m 魏 州 n ， 见 杨 师 厚 计 事	明年，友珪改元曰凤历。二月，驸马都尉赵岩至东都，王私与之谋，遣马慎交之魏州，见杨师厚计事	明 年 ， 友 珪 改 元 曰 凤 历 。 二 月 ， 驸 马 都 尉 赵 岩 至 东 都 ， 王 私 与 之 谋 ， 遣 b 马 慎 交 e 之 m 魏 州 n ， 见 杨 师 厚 计 事	马慎交魏州	13	去往(e1,e2)	PER	31 34	LOC	35 37	马慎交	魏州	1
其 民 燠 ， 鸟 兽 氄 毛 。 岁 三 百 六 十 六 日 ， 以 闰 月 正 四 时 。 信 饬 百 官 ， 众 功 皆 兴 。 b 尧 e 曰 “ 谁 可 顺 此 事 ” 放 齐 u 曰 v “ 嗣 子 m 丹 朱 n 开 明 ” 曰 “ 吁	其民燠，鸟兽氄毛。岁三百六十六日，以闰月正四时。信饬百官，众功皆兴。尧曰“谁可顺此事”放齐曰“嗣子丹朱开明”尧曰“吁	其 民 燠 ， 鸟 兽 氄 毛 。 岁 三 百 六 十 六 日 ， 以 闰 月 正 四 时 。 信 饬 百 官 ， 众 功 皆 兴 。 b 尧 e 曰 “ 谁 可 顺 此 事 ” 放 齐 曰 “ 嗣 子 m 丹 朱 n 开 明 ” 曰 “ 吁	尧曰丹朱	12	子(e1,e2)	PER	34 35	PER	49 51	尧	丹朱	1
晋 阳 反 ， 元 年 ， 将 军 蒙 骜 击 定 之 。 二 年 ， 麃 公 将 卒 攻 卷 ， 斩 首 三 万 。 三 年 ， 蒙 骜 攻 韩 ， 取 十 三 城 。 王 齮 死 。 十 月 ， 将 军 蒙 骜 攻 b 魏 氏 e m 畼 n 、 有 诡	晋阳反，元年，将军蒙骜击定之。二年，麃公将卒攻卷，斩首三万。三年，蒙骜攻韩，取十三城。王齮死。十月，将军蒙骜攻魏氏畼、有诡	晋 阳 反 ， 元 年 ， 将 军 蒙 骜 击 定 之 。 二 年 ， 麃 公 将 卒 攻 卷 ， 斩 首 三 万 。 三 年 ， 蒙 骜 攻 韩 ， 取 十 三 城 。 王 齮 死 。 十 月 ， 将 军 蒙 骜 攻 b 魏 氏 e m 畼 n 、 有 诡	魏氏畼	24	归属(e2,e1)	ORG	55 57	LOC	57 58	魏氏	畼	1
以 b 延 政 e u 为 v m 饶 州 节 度 使 n 、 李 仁 达 为 福 州 节 度 使 、 留 从 效 为 清 源 军 节 度 使	以延政为饶州节度使、李仁达为福州节度使、留从效为清源军节度使	以 b 延 政 e 为 m 饶 州 节 度 使 n 、 李 仁 达 为 福 州 节 度 使 、 留 从 效 为 清 源 军 节 度 使	延政为饶州节度使	2	任职(e1,e2)	PER	1 3	JOB	4 9	延政	饶州节度使	1
浑 妾 郭 氏 在 州 干 政 纳 货 ， 坐 免 官 。 卒 。 b 子 湛 e ， 字 处 元 。 涉 猎 文 史 ， 有 家 风 u 。 为 v m 太 子 舍 人 n ， 兼 常 侍 ， 聘 陈 使 副 。 袭 爵 泾 阳 县 男 。	浑妾郭氏在州干政纳货，坐免官。卒。子湛，字处元。涉猎文史，有家风。为太子舍人，兼常侍，聘陈使副。袭爵泾阳县男。	浑 妾 郭 氏 在 州 干 政 纳 货 ， 坐 免 官 。 卒 。 b 子 湛 e ， 字 处 元 。 涉 猎 文 史 ， 有 家 风 。 为 m 太 子 舍 人 n ， 兼 常 侍 ， 聘 陈 使 副 。 袭 爵 泾 阳 县 男 。	子湛。为太子舍人	2	任职(e1,e2)	PER	17 19	JOB	34 38	子湛	太子舍人	1
邈 遣 将 卫 兹 分 兵 随 太 祖 。 到 荥 阳 汴 水 ， 遇 卓 将 徐 荣 ， 与 战 不 利 ， 士 卒 死 伤 甚 多 。 b 太 祖 e 为 流 矢 所 中 ， 所 u 乘 v 马 被 创 ， 从 弟 m 洪 n 以 马 与 祖 ， 得 夜 遁 去	邈遣将卫兹分兵随太祖。到荥阳汴水，遇卓将徐荣，与战不利，士卒死伤甚多。太祖为流矢所中，所乘马被创，从弟洪以马与太祖，得夜遁去	邈 遣 将 卫 兹 分 兵 随 太 祖 。 到 荥 阳 汴 水 ， 遇 卓 将 徐 荣 ， 与 战 不 利 ， 士 卒 死 伤 甚 多 。 b 太 祖 e 为 流 矢 所 中 ， 所 乘 马 被 创 ， 从 弟 m 洪 n 以 马 与 祖 ， 得 夜 遁 去	太祖乘洪	33	兄(e1,e2)	PER	35 37	PER	51 52	太祖	洪	1
勾 诱 契 丹 ， 入 为 边 患 ， 结 连 并 垒 ， 实 我 世 仇 。 罪 恶 难 名 ， 人 神 共 愤 ” 乃 拜 b 李 谷 e u 为 v m 行 营 都 部 署 n ， 攻 自 寿 州 始	勾诱契丹，入为边患，结连并垒，实我世仇。罪恶难名，人神共愤”乃拜李谷为行营都部署，攻自寿州始	勾 诱 契 丹 ， 入 为 边 患 ， 结 连 并 垒 ， 实 我 世 仇 。 罪 恶 难 名 ， 人 神 共 愤 ” 乃 拜 b 李 谷 e 为 m 行 营 都 部 署 n ， 攻 自 寿 州 始	李谷为行营都部署	2	任职(e1,e2)	PER	32 34	JOB	35 40	李谷	行营都部署	1
卷 三 · 梁 本 纪 第 三 末 帝 ， b 太 祖 e 第 三 u 子 v m 友 贞 n 也 。 为 人 美 容 貌 ， 沈 厚 寡 言 ， 雅 好 儒 士 。 祖 即 位 ， 封 均 王 ， 为 左 天 兴 军 使 、 东 京 马 步 军 都 指 挥 使	卷三·梁本纪第三末帝，太祖第三子友贞也。为人美容貌，沈厚寡言，雅好儒士。太祖即位，封均王，为左天兴军使、东京马步军都指挥使	卷 三 · 梁 本 纪 第 三 末 帝 ， b 太 祖 e 第 三 子 m 友 贞 n 也 。 为 人 美 容 貌 ， 沈 厚 寡 言 ， 雅 好 儒 士 。 祖 即 位 ， 封 均 王 ， 为 左 天 兴 军 使 、 东 京 马 步 军 都 指 挥 使	太祖子友贞	12	子(e1,e2)	PER	11 13	PER	16 18	太祖	友贞	1
虞 上 罢 诸 屯 兵 ， 但 留 瓒 将 步 骑 万 人 屯 右 北 平 。 纯 乃 弃 妻 子 ， 逃 入 鲜 卑 ， 为 其 客 王 政 所 杀 ， 送 首 诣 虞 。 封 政 为 列 侯 。 b 虞 e 以 功 即 u 拜 v m 太 尉 n ， 封 襄 贲 侯	虞上罢诸屯兵，但留瓒将步骑万人屯右北平。纯乃弃妻子，逃入鲜卑，为其客王政所杀，送首诣虞。封政为列侯。虞以功即拜太尉，封襄贲侯	虞 上 罢 诸 屯 兵 ， 但 留 瓒 将 步 骑 万 人 屯 右 北 平 。 纯 乃 弃 妻 子 ， 逃 入 鲜 卑 ， 为 其 客 王 政 所 杀 ， 送 首 诣 虞 。 封 政 为 列 侯 。 b 虞 e 以 功 即 拜 m 太 尉 n ， 封 襄 贲 侯	虞拜太尉	2	任职(e1,e2)	PER	50 51	JOB	55 57	虞	太尉	1
明 宗 时 ， 熙 载 南 奔 吴 ， 谷 送 至 正 阳 ， 酒 酣 临 诀 ， 熙 载 谓 谷 曰 “ 江 左 用 吾 为 相 ， 当 长 驱 以 定 中 原 ” 谷 曰 “ 中 国 用 吾 为 相 ， 取 江 南 如 探 囊 中 物 尔 ” 及 周 师 之 征 淮 也 ， 命 b 谷 e 为 m 将 n ， 以 取 淮 南 ， 而 熙 载 不 能 有 所 为 也	明宗时，熙载南奔吴，谷送至正阳，酒酣临诀，熙载谓谷曰“江左用吾为相，当长驱以定中原”谷曰“中国用吾为相，取江南如探囊中物尔”及周师之征淮也，命谷为将，以取淮南，而熙载不能有所为也	明 宗 时 ， 熙 载 南 奔 吴 ， 谷 送 至 正 阳 ， 酒 酣 临 诀 ， 熙 载 谓 谷 曰 “ 江 左 用 吾 为 相 ， 当 长 驱 以 定 中 原 ” 谷 曰 “ 中 国 用 吾 为 相 ， 取 江 南 如 探 囊 中 物 尔 ” 及 周 师 之 征 淮 也 ， 命 b 谷 e 为 m 将 n ， 以 取 淮 南 ， 而 熙 载 不 能 有 所 为 也	谷将	2	任职(e1,e2)	PER	71 72	JOB	73 74	谷	将	1
景 怒 ， 遣 使 者 锁 觉 、 延 鲁 至 金 陵 。 而 冯 延 巳 方 为 宰 相 ， b 宋 齐 丘 e 复 自 九 华 召 u 为 v m 太 傅 n ， 为 稍 解 之 ， 乃 流 觉 蕲 州 、 延 鲁 舒 州	景怒，遣使者锁觉、延鲁至金陵。而冯延巳方为宰相，宋齐丘复自九华召为太傅，为稍解之，乃流觉蕲州、延鲁舒州	景 怒 ， 遣 使 者 锁 觉 、 延 鲁 至 金 陵 。 而 冯 延 巳 方 为 宰 相 ， b 宋 齐 丘 e 复 自 九 华 召 为 m 太 傅 n ， 为 稍 解 之 ， 乃 流 觉 蕲 州 、 延 鲁 舒 州	宋齐丘为太傅	2	任职(e1,e2)	PER	24 27	JOB	33 35	宋齐丘	太傅	1
二 年 ， 河 中 b 王 重 盈 e u 卒 v ， 其 诸 子 m 珂 n 、 珙 争 立 ， 克 用 请 立 珂， 凤 翔 李 茂 贞 、 邠 宁 王 行 瑜 、 华 州 韩 建 请 立 珙	二年，河中王重盈卒，其诸子珂、珙争立，克用请立珂，凤翔李茂贞、邠宁王行瑜、华州韩建请立珙	二 年 ， 河 中 b 王 重 盈 e 卒 ， 其 诸 子 m 珂 n 、 珙 争 立 ， 克 用 请 立 珂， 凤 翔 李 茂 贞 、 邠 宁 王 行 瑜 、 华 州 韩 建 请 立 珙	王重盈卒珂	12	子(e1,e2)	PER	5 8	PER	13 14	王重盈	珂	1
卷 一 · 梁 本 纪 第 一 b 太 祖 e 神 武 元 圣 孝 皇 帝 u ， 姓 v 朱 氏 ， 宋 州 砀 山 m 午 沟 里 n 人 也 。 其 父 诚 ， 以 《 五 经 》 教 授 乡 里 ， 生 三 子 ， 曰 全 昱 、 存 、 温	卷一·梁本纪第一太祖神武元圣孝皇帝，姓朱氏，宋州砀山午沟里人也。其父诚，以《五经》教授乡里，生三子，曰全昱、存、温	卷 一 · 梁 本 纪 第 一 b 太 祖 e 神 武 元 圣 孝 皇 帝 ， 姓 朱 氏 ， 宋 州 砀 山 m 午 沟 里 n 人 也 。 其 父 诚 ， 以 《 五 经 》 教 授 乡 里 ， 生 三 子 ， 曰 全 昱 、 存 、 温	太祖，姓午沟里	19	出生地(e1,e2)	PER	8 10	LOC	26 29	太祖	午沟里	1
晋 平 公 曰 “ 后 子 富 如 此 ， 何 以 自 亡 ” 对 曰 “ 秦 公 无 道 ， 畏 诛 ， 欲 待 其 后 世 乃 归 ” 三 十 九 年 ， b 楚 灵 王 e 彊 u ， 会 v 诸 侯 於 m 申 n ， 为 盟 主 ， 杀 齐 庆 封	晋平公曰“后子富如此，何以自亡”对曰“秦公无道，畏诛，欲待其后世乃归”三十九年，楚灵王彊，会诸侯於申，为盟主，杀齐庆封	晋 平 公 曰 “ 后 子 富 如 此 ， 何 以 自 亡 ” 对 曰 “ 秦 公 无 道 ， 畏 诛 ， 欲 待 其 后 世 乃 归 ” 三 十 九 年 ， b 楚 灵 王 e 彊 ， 会 诸 侯 於 m 申 n ， 为 盟 主 ， 杀 齐 庆 封	楚灵王，会申	8	位于(e1,e2)	PER	40 43	LOC	49 50	楚灵王	申	1
公 孙 度 字 升 济 ， 本 辽 东 襄 平 人 也 。 度 父 延 ， 避 吏 居 玄 菟 ， 任 度 为 郡 吏 。 时 b 玄 菟 太 守 e m 公 孙 琙 n ， 子 豹 ， 年 十 八 岁 ， 早 死	公孙度字升济，本辽东襄平人也。度父延，避吏居玄菟，任度为郡吏。时玄菟太守公孙琙，子豹，年十八岁，早死	公 孙 度 字 升 济 ， 本 辽 东 襄 平 人 也 。 度 父 延 ， 避 吏 居 玄 菟 ， 任 度 为 郡 吏 。 时 b 玄 菟 太 守 e m 公 孙 琙 n ， 子 豹 ， 年 十 八 岁 ， 早 死	玄菟太守公孙琙	0	任职(e2,e1)	JOB	32 36	PER	36 39	玄菟太守	公孙琙	1
天 子 出 居 于 兴 元 ， 克 用 退 屯 河 中 。 朱 玫 亦 反 以 兵 追 天 子 ， 不 及 ， 得 b 襄 王 e m 煴 n ， 迫 之 称 帝 ， 屯 于 凤 翔	天子出居于兴元，克用退屯河中。朱玫亦反以兵追天子，不及，得襄王煴，迫之称帝，屯于凤翔	天 子 出 居 于 兴 元 ， 克 用 退 屯 河 中 。 朱 玫 亦 反 以 兵 追 天 子 ， 不 及 ， 得 b 襄 王 e m 煴 n ， 迫 之 称 帝 ， 屯 于 凤 翔	襄王煴	0	任职(e2,e1)	JOB	29 31	PER	31 32	襄王	煴	1
章 邯 军 至 栗 ， 项 梁 使 别 将 朱 鸡 石 、 馀 樊 君 与 战 。 馀 樊 君 死 。 b 朱 鸡 石 e 军 败 u ， 亡 走 v m 胡 陵 n 。 项 梁 乃 引 兵 入 薛 ， 诛 鸡 石	章邯军至栗，项梁使别将朱鸡石、馀樊君与战。馀樊君死。朱鸡石军败，亡走胡陵。项梁乃引兵入薛，诛鸡石	章 邯 军 至 栗 ， 项 梁 使 别 将 朱 鸡 石 、 馀 樊 君 与 战 。 馀 樊 君 死 。 b 朱 鸡 石 e 军 败 ， 亡 走 m 胡 陵 n 。 项 梁 乃 引 兵 入 薛 ， 诛 鸡 石	朱鸡石，亡走胡陵	13	去往(e1,e2)	PER	26 29	LOC	34 36	朱鸡石	胡陵	1
晋 亡 ， b 萧 翰 e m 翰 n 据 京 师 ， 景 崇 厚 赂 其 将 高 牟 翰以 求 用 。 已 而 翰北 归 ， 许 王 从 益 居 京 师 ， 用 景 崇 为 宣 徽 使 、 监 左 藏 库	晋亡，萧翰据京师，景崇厚赂其将高牟翰以求用。已而翰北归，许王从益居京师，用景崇为宣徽使、监左藏库	晋 亡 ， b 萧 翰 e m 翰 n 据 京 师 ， 景 崇 厚 赂 其 将 高 牟 翰以 求 用 。 已 而 翰北 归 ， 许 王 从 益 居 京 师 ， 用 景 崇 为 宣 徽 使 、 监 左 藏 库	萧翰翰	10	名(e1,e2)	PER	3 5	PER	4 5	萧翰	翰	1
